jaccard,distance,age_diff,bio_similarity,label
0.5,0.24,0.0,0.512106716632843,1.0
0.2,0.24,10.0,0.528565526008606,1.0
0.2,0.24,0.0,0.4287455379962921,1.0
0.2,0.24,6.0,0.5802440047264099,1.0
0.2,0.24,8.0,0.5530138611793518,1.0
0.2,0.24,9.0,0.46686574816703796,1.0
0.2,0.24,4.0,0.4965016543865204,1.0
0.2,0.24,10.0,0.4478268027305603,1.0
0.5,0.24,4.0,0.4370303750038147,1.0
0.2,0.24,4.0,0.40860316157341003,1.0
0.2,0.24,6.0,0.4885881841182709,1.0
0.2,78.62,0.0,0.3811936676502228,1.0
0.2,0.24,2.0,0.39145681262016296,1.0
0.2,0.24,1.0,0.4978083074092865,1.0
0.2,78.62,5.0,0.52667635679245,1.0
0.25,0.73,3.0,0.24339722096920013,1.0
0.125,0.73,2.0,0.3148011863231659,1.0
0.125,0.73,7.0,0.33686697483062744,1.0
0.2,0.73,1.0,0.19095775485038757,1.0
0.16666666666666666,0.73,3.0,0.1855219006538391,1.0
0.14285714285714285,0.73,10.0,0.33686697483062744,1.0
0.2,0.73,0.0,0.4420875012874603,1.0
0.2,0.73,7.0,0.2860479950904846,1.0
0.2,0.73,10.0,0.22717100381851196,1.0
0.2,0.73,4.0,0.3144688010215759,1.0
0.2,0.73,2.0,0.3627042770385742,1.0
0.2,0.73,6.0,0.35605528950691223,1.0
0.2,78.88,9.0,0.413878470659256,1.0
0.2,0.16,3.0,0.3229502737522125,1.0
0.3333333333333333,0.16,2.0,0.15414831042289734,1.0
0.125,0.16,9.0,0.10890797525644302,0.0
0.2,0.16,2.0,0.15414831042289734,1.0
0.16666666666666666,0.16,8.0,0.1272338181734085,0.0
0.16666666666666666,0.16,2.0,0.17413070797920227,1.0
0.25,0.16,5.0,0.08834907412528992,0.0
0.25,0.16,8.0,0.1220620721578598,1.0
0.2,0.16,3.0,0.32447025179862976,1.0
0.2,0.16,3.0,0.35273006558418274,1.0
0.2,0.16,2.0,0.4034251868724823,1.0
0.2,0.16,5.0,0.4671441614627838,1.0
0.2,0.16,2.0,0.30420809984207153,1.0
0.2,0.16,3.0,0.46615031361579895,1.0
0.5,0.16,3.0,0.6300657987594604,1.0
0.2,0.16,0.0,0.3279523253440857,1.0
0.2,0.16,3.0,0.3948441445827484,0.0
0.2,0.16,2.0,0.23195074498653412,1.0
0.2,0.16,5.0,0.4294607937335968,1.0
0.5,0.16,2.0,0.2929665446281433,1.0
0.2,0.16,6.0,0.6207528710365295,1.0
0.2,0.16,4.0,0.3403915762901306,1.0
0.2,0.16,10.0,0.3692084848880768,1.0
0.5,0.16,3.0,0.2823887765407562,1.0
0.5,0.16,1.0,0.3627128005027771,1.0
0.5,0.16,3.0,0.46362408995628357,1.0
0.2,0.16,5.0,0.3907002806663513,1.0
0.5,0.16,10.0,0.5603353977203369,1.0
0.2,92.58,9.0,0.45461225509643555,0.0
0.2,0.16,6.0,0.25029826164245605,0.0
0.2,92.58,4.0,0.4725916087627411,1.0
0.2,95.3,8.0,0.3197956681251526,0.0
0.25,0.06,9.0,0.48037752509117126,1.0
0.25,68.83,6.0,0.4234501123428345,1.0
0.2857142857142857,68.83,8.0,0.32422584295272827,1.0
0.14285714285714285,0.0,8.0,0.3029363751411438,1.0
0.2,0.0,8.0,0.13575194776058197,1.0
0.2857142857142857,68.83,4.0,0.2771986424922943,1.0
0.16666666666666666,0.0,3.0,0.2965211272239685,1.0
0.16666666666666666,0.0,3.0,0.07930105924606323,1.0
1.0,0.0,0.0,0.4670543968677521,1.0
0.2,0.66,4.0,0.3061089515686035,1.0
0.2,0.0,8.0,0.38530343770980835,1.0
0.2,68.83,1.0,0.4224775731563568,1.0
0.2,0.69,1.0,0.3823779821395874,0.0
0.25,0.0,8.0,0.5057841539382935,1.0
1.0,0.0,0.0,0.4974243938922882,1.0
0.5,68.83,0.0,0.38578060269355774,1.0
0.2,0.69,2.0,0.323818176984787,1.0
1.0,0.0,0.0,0.37799951434135437,1.0
0.5,68.83,2.0,0.3451955020427704,1.0
0.2,0.0,3.0,0.3477153182029724,1.0
0.5,68.83,2.0,0.5383226871490479,1.0
0.2,0.69,3.0,0.477373331785202,1.0
0.2,0.69,6.0,0.36848244071006775,1.0
0.2,0.69,3.0,0.5500962734222412,0.0
0.2,68.83,10.0,0.27424097061157227,1.0
0.2,68.83,7.0,0.3662912845611572,1.0
0.5,0.0,2.0,0.6019278168678284,1.0
0.2,0.0,3.0,0.3959210515022278,1.0
0.2,68.83,7.0,0.41860705614089966,1.0
0.2,0.0,10.0,0.3822060227394104,1.0
0.2,0.0,3.0,0.3142605423927307,1.0
0.5,0.0,4.0,0.5377917289733887,1.0
1.0,0.0,0.0,0.388896644115448,1.0
0.2,68.83,1.0,0.4990631341934204,1.0
0.25,0.18,6.0,0.5743607878684998,1.0
0.2,0.18,5.0,0.17026333510875702,1.0
0.16666666666666666,0.18,10.0,0.16759145259857178,1.0
0.25,0.18,3.0,0.2668111324310303,1.0
0.125,0.18,3.0,0.4658246636390686,1.0
0.125,0.18,3.0,0.17026333510875702,1.0
0.2,0.18,9.0,0.27846455574035645,0.0
0.25,0.18,2.0,0.18443189561367035,1.0
0.125,0.18,3.0,0.03715641051530838,1.0
0.14285714285714285,0.18,0.0,0.4658246636390686,1.0
0.2,0.18,10.0,0.3236139714717865,0.0
0.2,78.58,7.0,0.2847592234611511,1.0
0.2,0.18,3.0,0.3142458498477936,1.0
0.2,0.18,3.0,0.3031633198261261,1.0
0.2,0.18,1.0,0.3424474000930786,1.0
0.2,0.18,8.0,0.5801862478256226,1.0
0.2,0.18,4.0,0.4230324327945709,1.0
0.2,0.18,5.0,0.21722760796546936,1.0
0.2,0.18,2.0,0.5141178369522095,1.0
0.2,0.18,2.0,0.2923893630504608,1.0
0.2,0.18,2.0,0.38371872901916504,1.0
0.2,0.18,7.0,0.3812029957771301,0.0
0.2,0.18,1.0,0.3140716850757599,0.0
0.2,0.18,8.0,0.34748658537864685,1.0
0.2,78.58,2.0,0.2824709117412567,1.0
0.2,0.18,7.0,0.2793232798576355,1.0
0.2,0.18,5.0,0.3660040497779846,1.0
0.2,0.18,5.0,0.3444843292236328,1.0
0.25,92.01,4.0,0.25884175300598145,1.0
0.2,0.42,5.0,0.49141931533813477,1.0
0.25,0.42,5.0,0.13177268207073212,1.0
0.2,92.01,3.0,0.26742544770240784,1.0
0.25,92.01,10.0,0.16335229575634003,1.0
0.14285714285714285,92.01,5.0,0.21731501817703247,0.0
0.14285714285714285,92.01,3.0,0.260734885931015,0.0
0.16666666666666666,92.01,5.0,0.1722598373889923,1.0
0.2857142857142857,92.01,1.0,0.24362868070602417,1.0
0.2,92.01,1.0,0.06036321073770523,1.0
0.2,92.01,1.0,0.23239046335220337,1.0
0.2,92.01,6.0,0.11341388523578644,1.0
0.2,92.01,10.0,0.15159402787685394,0.0
0.2,92.01,6.0,0.14441080391407013,1.0
0.2,70.15,5.0,0.17427073419094086,1.0
0.2,92.01,10.0,0.04382474347949028,1.0
0.2,92.01,7.0,0.08767465502023697,1.0
0.2,0.42,6.0,0.13879720866680145,1.0
0.25,20.09,0.0,0.4276094138622284,1.0
0.14285714285714285,0.09,9.0,0.128374844789505,1.0
0.125,0.09,4.0,0.1335907131433487,1.0
0.14285714285714285,0.09,7.0,0.16765716671943665,1.0
0.4,0.09,9.0,0.128374844789505,1.0
0.2,0.09,7.0,0.2644340991973877,1.0
0.2857142857142857,0.09,6.0,0.2644340991973877,1.0
0.14285714285714285,0.09,5.0,0.2644340991973877,1.0
0.2,0.09,7.0,0.3338567912578583,1.0
0.3333333333333333,0.09,8.0,0.3417508006095886,1.0
0.2,0.09,7.0,0.45153653621673584,1.0
0.2,20.09,1.0,0.386179119348526,1.0
0.2,20.09,6.0,0.5086111426353455,1.0
0.2,20.09,3.0,0.27168795466423035,1.0
0.2,0.09,6.0,0.32034292817115784,1.0
0.2,0.09,1.0,0.4764465093612671,1.0
0.2,0.09,2.0,0.40669959783554077,1.0
0.2,0.09,0.0,0.3674778938293457,1.0
0.2,20.09,6.0,0.32509633898735046,1.0
0.2,0.09,5.0,0.2370901256799698,1.0
0.2,0.09,0.0,0.1885782927274704,1.0
0.2,0.09,7.0,0.3371136486530304,0.0
0.2,20.09,10.0,0.329841673374176,1.0
0.2,92.63,1.0,0.4125308394432068,1.0
0.2,0.22,6.0,0.25102555751800537,1.0
0.2,0.22,3.0,0.1503700166940689,0.0
0.14285714285714285,0.22,4.0,0.19049759209156036,1.0
0.16666666666666666,0.22,3.0,0.3348522186279297,1.0
0.3333333333333333,0.22,2.0,0.23187664151191711,1.0
0.125,0.22,5.0,0.1504485011100769,1.0
0.2,0.22,5.0,0.3032599687576294,1.0
0.2,0.22,9.0,0.190200537443161,1.0
0.2,0.22,6.0,0.31927695870399475,1.0
0.2,0.22,7.0,0.28761762380599976,1.0
0.2,0.22,4.0,0.2669760286808014,1.0
0.2,0.22,5.0,0.3398570418357849,1.0
0.2,0.22,4.0,0.5078087449073792,1.0
0.2,90.53,9.0,0.49314361810684204,1.0
0.2,90.53,5.0,0.7265195250511169,1.0
0.2,90.53,6.0,0.39515507221221924,1.0
0.25,0.04,1.0,0.42316755652427673,1.0
0.14285714285714285,0.04,1.0,0.3250133693218231,1.0
0.25,0.04,4.0,0.4636177122592926,1.0
0.3333333333333333,0.04,5.0,0.4636177122592926,1.0
0.2,0.04,1.0,0.35551968216896057,1.0
0.2,0.04,9.0,0.48554345965385437,1.0
0.2,0.04,10.0,0.43569251894950867,0.0
0.2,89.2,5.0,0.46967074275016785,0.0
0.25,88.65,0.0,0.32742008566856384,0.0
0.25,88.65,9.0,0.2001202553510666,1.0
0.14285714285714285,88.65,1.0,0.2001202553510666,1.0
0.125,86.31,8.0,0.17690634727478027,1.0
0.14285714285714285,88.65,1.0,0.11488935351371765,1.0
0.3333333333333333,88.65,4.0,0.20224304497241974,1.0
0.2,86.31,5.0,0.17690634727478027,1.0
0.16666666666666666,86.31,10.0,0.19637125730514526,1.0
0.125,86.31,3.0,0.3270081877708435,1.0
0.125,86.31,3.0,0.17690634727478027,1.0
0.125,86.31,1.0,0.03160731494426727,1.0
0.4,88.65,10.0,0.1555963158607483,1.0
0.14285714285714285,88.65,3.0,0.10141042619943619,1.0
0.14285714285714285,88.65,7.0,0.20224304497241974,1.0
0.2857142857142857,88.65,6.0,0.2021176964044571,1.0
0.14285714285714285,86.31,6.0,0.10141042619943619,1.0
0.5,86.31,2.0,0.33064180612564087,1.0
0.2,86.31,10.0,0.4015357196331024,1.0
0.2,88.65,2.0,0.27712130546569824,1.0
0.2,86.31,10.0,0.3982471227645874,0.0
0.2,88.65,7.0,0.4091845750808716,0.0
0.2,86.31,1.0,0.25463855266571045,1.0
0.2,86.31,5.0,0.3830968141555786,1.0
0.2,86.31,8.0,0.4062933325767517,1.0
0.2,86.31,6.0,0.47679051756858826,1.0
0.2,88.65,5.0,0.43151238560676575,1.0
0.2,86.31,7.0,0.2645232379436493,1.0
0.2,88.65,1.0,0.3007069230079651,1.0
0.2,86.31,6.0,0.38930726051330566,1.0
0.2,63.98,6.0,0.4425027072429657,1.0
0.2,63.98,5.0,0.3841431438922882,1.0
0.2,86.31,5.0,0.321216344833374,1.0
0.2,88.65,1.0,0.3749929666519165,0.0
0.2,63.98,4.0,0.3470543324947357,1.0
0.2,86.31,6.0,0.3505403399467468,1.0
0.2,88.65,4.0,0.3715944290161133,1.0
0.2,63.98,7.0,0.27391818165779114,0.0
0.2,86.31,2.0,0.3110170066356659,1.0
0.2,63.98,0.0,0.22032774984836578,1.0
0.2,88.65,4.0,0.40352264046669006,1.0
0.2,63.98,5.0,0.3834126889705658,1.0
0.2,86.31,2.0,0.3906770646572113,0.0
0.2,86.31,7.0,0.4436420500278473,0.0
0.2,86.31,1.0,0.3423393964767456,1.0
0.2,30.26,2.0,0.3148893713951111,1.0
0.5,88.65,2.0,0.360825777053833,1.0
0.2,86.31,4.0,0.3843623101711273,1.0
0.2,86.31,7.0,0.30343085527420044,0.0
0.2,88.65,2.0,0.34665238857269287,1.0
0.2,30.26,3.0,0.4101139008998871,1.0
0.2,89.72,10.0,0.49074533581733704,0.0
0.2,52.57,9.0,0.3078763782978058,1.0
0.25,52.57,5.0,0.18844681978225708,1.0
0.4,52.57,5.0,0.16636668145656586,1.0
0.16666666666666666,52.57,9.0,0.15767857432365417,1.0
0.2,52.57,7.0,0.09672009944915771,0.0
0.2,52.57,2.0,0.1413194239139557,1.0
0.2,52.57,3.0,0.2763889729976654,1.0
0.2,52.57,1.0,0.23020771145820618,1.0
0.2,52.57,9.0,0.0858691856265068,1.0
0.2,52.57,2.0,0.13920573890209198,1.0
0.2,52.57,2.0,0.30902326107025146,1.0
0.2,52.57,6.0,0.17421855032444,1.0
0.2,52.57,8.0,0.3170943558216095,1.0
0.25,88.63,2.0,0.44669845700263977,1.0
0.2,94.42,8.0,0.22785921394824982,0.0
0.25,88.63,8.0,0.15354415774345398,0.0
0.14285714285714285,97.51,8.0,0.06930889934301376,0.0
0.25,97.51,5.0,0.12174571305513382,0.0
0.125,97.51,5.0,0.0028936583548784256,1.0
0.25,97.51,4.0,0.19767847657203674,1.0
0.2,88.65,6.0,-0.013043141923844814,0.0
0.125,97.51,7.0,0.08211398124694824,0.0
0.125,97.51,6.0,0.12594786286354065,1.0
0.3333333333333333,97.51,9.0,-0.013043141923844814,1.0
0.125,88.65,9.0,0.19083906710147858,1.0
0.14285714285714285,97.51,6.0,-0.0375908687710762,0.0
0.125,88.65,5.0,0.13542376458644867,1.0
0.25,88.65,7.0,0.0028936583548784256,0.0
0.2,88.65,9.0,-0.0375908687710762,1.0
0.125,97.51,6.0,0.13542376458644867,0.0
0.5,88.57,1.0,0.243522047996521,1.0
0.2,87.97,8.0,0.4959295690059662,1.0
0.2,97.51,3.0,0.20220734179019928,1.0
0.2,88.65,5.0,0.440164715051651,1.0
0.2,97.51,5.0,0.5698800086975098,1.0
0.2,87.97,4.0,0.22419899702072144,0.0
0.2,94.42,4.0,0.12003311514854431,0.0
0.2,87.97,4.0,0.37336465716362,0.0
0.2,88.65,1.0,0.4540274739265442,1.0
0.2,88.65,4.0,0.405026376247406,0.0
0.2,88.65,2.0,0.22602927684783936,0.0
0.2,97.51,7.0,0.22196468710899353,0.0
0.2,88.65,4.0,0.3111824691295624,0.0
0.2,16.04,1.0,0.4383910298347473,1.0
0.125,98.97,10.0,0.2999703884124756,0.0
0.3333333333333333,98.97,8.0,0.11647940427064896,1.0
0.14285714285714285,98.97,6.0,-0.0033003201242536306,1.0
0.25,98.97,3.0,0.11647940427064896,1.0
0.14285714285714285,98.97,1.0,-0.0033003201242536306,0.0
0.2,67.78,2.0,0.5010448098182678,1.0
0.2,98.97,4.0,0.12813261151313782,1.0
0.2,68.31,7.0,0.06435753405094147,1.0
0.2,68.31,5.0,0.12374235689640045,0.0
0.2,68.31,0.0,0.06639312207698822,1.0
0.2,98.97,0.0,0.0517192967236042,1.0
0.2,99.17,7.0,0.2982825040817261,1.0
0.2,68.31,1.0,0.37770402431488037,1.0
0.2,98.97,0.0,0.12243099510669708,1.0
0.5,99.17,1.0,0.3836977779865265,1.0
0.2,98.97,7.0,0.03980087861418724,0.0
0.2,99.17,3.0,0.06888491660356522,0.0
0.5,89.89,3.0,0.2614677846431732,1.0
0.25,89.89,4.0,0.09016028791666031,1.0
0.125,89.89,2.0,0.0766606405377388,1.0
0.125,89.89,4.0,0.2327166050672531,1.0
0.2,89.89,6.0,0.29633834958076477,1.0
0.2,89.89,3.0,0.33790066838264465,1.0
0.2,89.89,1.0,0.279642254114151,1.0
0.2,89.89,9.0,0.2611154317855835,1.0
0.2,89.89,0.0,0.2193768173456192,1.0
0.2,89.89,7.0,0.1922072172164917,1.0
0.2,89.89,4.0,0.32324203848838806,1.0
0.2,89.89,7.0,0.38661423325538635,1.0
0.5,56.94,6.0,0.4771806597709656,1.0
0.2,89.89,2.0,0.35329750180244446,1.0
0.2,56.94,1.0,0.2811700403690338,1.0
0.2,56.94,0.0,0.19864481687545776,1.0
0.2,89.89,7.0,0.37274423241615295,0.0
0.2,89.89,8.0,0.42391446232795715,1.0
0.2,89.89,4.0,0.2628588080406189,1.0
0.2,56.94,2.0,0.3068994879722595,1.0
0.2,89.89,5.0,0.1648218184709549,1.0
0.3333333333333333,92.42,7.0,0.4899383783340454,1.0
0.25,0.0,1.0,0.1906612515449524,1.0
0.16666666666666666,0.0,8.0,0.22446946799755096,1.0
0.16666666666666666,0.0,3.0,0.0364939346909523,1.0
0.2,0.0,1.0,0.0833997055888176,1.0
0.14285714285714285,0.0,1.0,0.1782306283712387,1.0
0.25,0.0,2.0,0.1782306283712387,1.0
0.25,0.0,3.0,0.4857354462146759,1.0
0.25,0.0,1.0,0.5249638557434082,1.0
0.25,0.0,3.0,0.8441499471664429,1.0
0.25,0.0,7.0,0.596943199634552,1.0
0.6666666666666666,0.0,8.0,0.5097018480300903,1.0
0.6666666666666666,0.0,5.0,0.6958499550819397,1.0
0.25,0.0,2.0,0.47900184988975525,1.0
0.25,0.0,3.0,0.4857232868671417,1.0
0.6666666666666666,0.0,5.0,0.5765743851661682,1.0
0.25,0.0,8.0,0.2862474024295807,1.0
0.25,0.0,9.0,0.6009398102760315,1.0
0.25,0.0,6.0,0.5210382342338562,1.0
0.25,0.0,5.0,0.5222259759902954,1.0
0.6666666666666666,0.0,1.0,0.7955476641654968,1.0
0.25,0.0,0.0,0.48106005787849426,1.0
0.25,0.0,3.0,0.5558137893676758,1.0
0.5,20.02,6.0,0.5347846746444702,1.0
0.5,0.0,1.0,0.5539394021034241,1.0
0.16666666666666666,0.0,5.0,0.088770292699337,1.0
0.16666666666666666,0.0,1.0,0.13182248175144196,1.0
0.2,0.0,6.0,0.29065465927124023,1.0
0.5,0.0,6.0,0.3285992741584778,1.0
0.16666666666666666,0.0,5.0,0.3476020097732544,1.0
0.16666666666666666,0.0,8.0,0.23190002143383026,1.0
0.3333333333333333,0.0,7.0,0.7062866687774658,1.0
0.3333333333333333,0.0,3.0,0.6952164173126221,1.0
0.3333333333333333,0.0,0.0,0.49130576848983765,1.0
0.3333333333333333,20.02,2.0,0.6522089838981628,1.0
0.16666666666666666,0.0,2.0,0.1417638063430786,1.0
0.16666666666666666,0.0,4.0,0.15798281133174896,1.0
0.4,0.0,7.0,0.09052930027246475,1.0
0.14285714285714285,0.0,5.0,0.1417638063430786,1.0
0.25,0.0,7.0,0.29650619626045227,1.0
0.6666666666666666,0.0,4.0,0.48014023900032043,1.0
0.25,0.0,5.0,0.48001018166542053,1.0
0.6666666666666666,0.0,4.0,0.4616163671016693,1.0
0.25,0.0,7.0,0.6732731461524963,1.0
0.25,0.0,1.0,0.6195234656333923,1.0
0.25,0.0,2.0,0.40216532349586487,1.0
0.25,0.0,5.0,0.5334428548812866,1.0
0.25,0.0,5.0,0.6582415103912354,1.0
0.25,0.0,4.0,0.4165513813495636,1.0
0.25,0.0,1.0,0.3627466857433319,1.0
0.25,0.0,1.0,0.5637995004653931,1.0
0.25,95.37,1.0,0.3564903736114502,1.0
0.25,0.0,1.0,0.6640627980232239,1.0
0.14285714285714285,0.0,8.0,0.29073047637939453,1.0
0.14285714285714285,0.0,3.0,0.35491687059402466,1.0
0.16666666666666666,0.0,2.0,0.4336589574813843,1.0
0.16666666666666666,0.0,1.0,0.29927194118499756,1.0
0.2,0.0,3.0,0.29927194118499756,1.0
0.16666666666666666,0.0,5.0,0.3858368992805481,1.0
0.14285714285714285,0.0,1.0,0.24494843184947968,1.0
0.25,0.0,2.0,0.48737654089927673,1.0
0.25,0.0,1.0,0.6417261958122253,1.0
0.25,0.0,2.0,0.6132832765579224,1.0
0.25,0.0,7.0,0.5795605182647705,1.0
0.25,0.0,6.0,0.6525391936302185,1.0
0.16666666666666666,68.83,4.0,0.13990801572799683,1.0
0.14285714285714285,0.0,0.0,0.1754797250032425,1.0
0.4,0.0,3.0,0.34819909930229187,1.0
0.16666666666666666,0.0,8.0,0.5503378510475159,1.0
0.16666666666666666,68.83,0.0,0.1754797250032425,1.0
0.25,68.83,1.0,0.5574367046356201,1.0
0.25,0.0,0.0,0.41865694522857666,1.0
0.25,0.0,5.0,0.42649221420288086,1.0
0.25,69.29,7.0,0.38316887617111206,1.0
0.25,0.0,5.0,0.5146527886390686,1.0
0.25,68.83,4.0,0.29107239842414856,1.0
0.25,61.19,4.0,0.33151108026504517,1.0
0.25,0.0,1.0,0.5255782008171082,1.0
0.25,0.0,3.0,0.08482100069522858,1.0
0.14285714285714285,0.0,1.0,0.4880407452583313,1.0
0.14285714285714285,0.0,1.0,0.22895978391170502,1.0
0.6666666666666666,78.42,9.0,0.4999679625034332,1.0
0.25,0.0,5.0,0.6316500306129456,1.0
0.25,0.0,3.0,0.46245455741882324,1.0
0.25,0.0,3.0,0.5918617844581604,1.0
0.25,0.0,7.0,0.5116342306137085,1.0
0.25,0.0,4.0,0.5225734114646912,1.0
0.25,0.0,6.0,0.4816277027130127,1.0
0.25,0.0,4.0,0.5404166579246521,1.0
0.6666666666666666,0.0,10.0,0.5563357472419739,1.0
0.25,0.0,7.0,0.3438805043697357,1.0
0.3333333333333333,20.02,4.0,0.6489983797073364,1.0
0.6666666666666666,20.02,7.0,0.6560038328170776,1.0
0.3333333333333333,0.0,1.0,0.508262574672699,1.0
1.0,20.02,5.0,0.4899027645587921,1.0
0.14285714285714285,20.02,2.0,0.16808085143566132,1.0
0.14285714285714285,20.02,6.0,0.15543919801712036,1.0
0.25,20.02,8.0,0.5254677534103394,1.0
0.25,20.02,7.0,0.5045760869979858,1.0
0.25,20.02,4.0,0.5634967684745789,1.0
0.25,20.02,2.0,0.4487546384334564,1.0
0.25,20.02,0.0,0.4054821729660034,1.0
0.25,0.0,5.0,0.23406721651554108,0.0
0.6666666666666666,20.02,10.0,0.6092571020126343,1.0
0.25,20.02,9.0,0.4853908121585846,1.0
0.25,0.0,5.0,0.45628100633621216,1.0
0.25,20.02,7.0,0.5700677037239075,0.0
0.25,20.02,6.0,0.6192551255226135,1.0
0.25,0.0,3.0,0.3731144964694977,1.0
0.25,20.02,6.0,0.5901252031326294,0.0
0.25,0.0,10.0,0.6522436141967773,1.0
0.25,20.02,3.0,0.7012960910797119,1.0
0.25,20.02,8.0,0.5200667381286621,1.0
0.25,20.02,9.0,0.61080402135849,1.0
0.25,20.02,6.0,0.5247248411178589,1.0
0.25,20.02,8.0,0.5553673505783081,1.0
0.25,0.0,4.0,0.45154669880867004,1.0
0.14285714285714285,41.26,3.0,0.6064618229866028,1.0
0.16666666666666666,41.26,9.0,0.4343416094779968,1.0
0.2,41.26,5.0,0.21160008013248444,1.0
0.25,41.26,6.0,0.5133655667304993,1.0
0.25,0.0,2.0,0.6406503915786743,1.0
0.25,41.26,0.0,0.6056199073791504,1.0
0.25,0.0,10.0,0.47963637113571167,1.0
0.25,0.0,5.0,0.6683303117752075,1.0
0.25,0.0,0.0,0.42605695128440857,1.0
0.14285714285714285,0.0,4.0,0.23249338567256927,1.0
0.25,0.0,5.0,0.09402360022068024,1.0
0.125,0.0,9.0,0.09402360022068024,1.0
0.2,0.0,4.0,0.36510372161865234,1.0
0.16666666666666666,0.0,2.0,0.43731701374053955,1.0
0.2,0.0,6.0,0.30811530351638794,1.0
0.2,0.0,10.0,0.5933185815811157,1.0
0.2,0.0,6.0,0.5543915629386902,1.0
0.2,0.0,1.0,0.4496814012527466,1.0
0.5,0.0,4.0,0.37341511249542236,1.0
0.3333333333333333,68.89,6.0,0.46764901280403137,1.0
0.16666666666666666,68.89,6.0,0.48279356956481934,1.0
0.14285714285714285,68.89,1.0,0.29515665769577026,1.0
0.2,0.06,6.0,0.47081899642944336,1.0
0.14285714285714285,68.89,5.0,0.47081899642944336,1.0
0.14285714285714285,0.06,7.0,0.47081899642944336,1.0
0.16666666666666666,68.89,10.0,0.2682865858078003,1.0
0.16666666666666666,68.89,5.0,0.24978534877300262,1.0
0.14285714285714285,0.06,3.0,0.22876641154289246,1.0
0.25,68.89,7.0,0.28011560440063477,1.0
0.6666666666666666,0.06,7.0,0.28011560440063477,1.0
0.25,0.06,9.0,0.7307142615318298,1.0
0.25,0.08,3.0,0.6354581117630005,1.0
0.25,68.89,8.0,0.4235038459300995,1.0
0.25,0.67,10.0,0.6561939716339111,1.0
0.25,68.89,7.0,0.5179567933082581,1.0
0.3333333333333333,0.06,1.0,0.6153560280799866,1.0
0.25,0.06,7.0,0.5605684518814087,1.0
0.25,0.06,9.0,0.6729651689529419,1.0
0.25,68.89,9.0,0.5717602372169495,1.0
0.25,0.06,9.0,0.6709752678871155,1.0
0.25,68.89,7.0,0.41702690720558167,1.0
0.25,0.67,6.0,0.5496625304222107,1.0
0.25,68.89,4.0,0.6818057894706726,1.0
0.25,93.79,0.0,0.7480831742286682,1.0
0.25,93.79,6.0,0.4067184031009674,1.0
0.25,0.67,3.0,0.48017817735671997,1.0
0.25,68.89,7.0,0.419484943151474,1.0
0.25,0.67,6.0,0.5462663173675537,1.0
0.25,68.89,5.0,0.6338509321212769,1.0
0.25,0.06,6.0,0.4770223796367645,1.0
0.25,0.06,1.0,0.6264981627464294,1.0
0.25,0.06,5.0,0.5506487488746643,1.0
0.25,0.06,9.0,0.6624161601066589,1.0
0.25,68.89,8.0,0.5696743726730347,1.0
0.25,99.69,8.0,0.391072541475296,1.0
1.0,68.89,5.0,0.564764142036438,1.0
0.3333333333333333,0.0,6.0,0.13353586196899414,1.0
0.16666666666666666,0.0,2.0,0.13353586196899414,1.0
0.3333333333333333,0.0,10.0,0.3102695345878601,1.0
0.14285714285714285,0.0,2.0,0.22090815007686615,1.0
0.25,0.0,1.0,0.15608276426792145,1.0
0.2,68.83,9.0,0.3102695345878601,1.0
0.25,0.0,6.0,0.2690989077091217,1.0
0.4,0.0,6.0,0.15253090858459473,1.0
0.16666666666666666,0.0,7.0,0.1526876538991928,0.0
0.5,68.83,0.0,0.2690989077091217,1.0
0.16666666666666666,68.83,10.0,0.1982012838125229,0.0
0.14285714285714285,68.83,6.0,0.1090817078948021,0.0
0.16666666666666666,68.83,9.0,0.05777342990040779,1.0
0.3333333333333333,0.0,2.0,0.3102695345878601,1.0
0.25,68.83,10.0,0.05777342990040779,1.0
0.25,0.0,7.0,0.22090815007686615,1.0
0.2,68.83,9.0,0.06367027759552002,0.0
0.25,69.26,10.0,0.37421372532844543,1.0
0.25,68.83,3.0,0.4554543197154999,1.0
0.25,68.83,2.0,0.4585261046886444,1.0
0.25,0.0,3.0,0.45318603515625,1.0
0.25,68.83,7.0,0.3907020092010498,1.0
0.25,68.83,3.0,0.5718392729759216,1.0
0.6666666666666666,68.83,4.0,0.3840457499027252,1.0
0.25,69.29,4.0,0.3965412676334381,1.0
0.25,0.0,8.0,0.49048757553100586,1.0
0.25,0.0,10.0,0.45277631282806396,1.0
0.25,69.29,5.0,0.532770037651062,1.0
0.25,69.29,4.0,0.43095073103904724,1.0
0.6666666666666666,69.29,8.0,0.4159250855445862,1.0
0.25,0.0,8.0,0.5012438297271729,0.0
0.25,25.26,3.0,0.37068846821784973,1.0
0.25,61.19,8.0,0.3932580351829529,1.0
0.25,69.29,0.0,0.45397132635116577,1.0
0.25,69.29,3.0,0.6140323877334595,1.0
0.25,69.29,6.0,0.4438791871070862,1.0
0.25,0.0,4.0,0.439877450466156,1.0
0.25,68.83,8.0,0.502366304397583,1.0
0.25,68.83,3.0,0.4530933201313019,1.0
0.25,68.83,7.0,0.42512041330337524,1.0
0.25,68.83,6.0,0.45509952306747437,1.0
0.25,68.83,1.0,0.5691877007484436,1.0
0.25,68.83,3.0,0.6267129182815552,1.0
0.25,0.0,3.0,0.3673582971096039,1.0
